date,US_bonds_11,US_bonds_12,US_bonds_13,US_bonds_14,US_bonds_15,US_bonds_16,US_bonds_17,US_bonds_18,US_bonds_19,US_bonds_20
Dec-88,0.103065628,0.004950235,0.007362182,-0.000136843,0.001918544,0.012373391,0.020608704,0.034529738,0.040553679,0.04831793
Jan-89,0.011376922,-0.010187563,-0.009999604,-0.003783749,0.0037173,0.009626016,0.014780047,0.016651509,0.026979184,0.10889604
Feb-89,-0.016799892,-0.024659652,-0.034750218,-0.019605786,-0.017387498,-0.012890264,-0.00835982,-0.000337515,0.011432895,0.082708446
Mar-89,0.000679651,-0.026710031,-0.019511225,-0.012786091,-0.008691829,-0.005271346,-0.002412439,0.00516491,0.017271649,0.100837115
Apr-89,0.026840599,-0.003517816,-0.001726061,0.003187895,0.013372601,0.020179212,0.018965849,0.023594131,0.022473488,0.052188653
May-89,0.013614085,0.003309318,0.008211797,0.012331884,0.015095219,0.021630942,0.025845952,0.032245874,0.03728882,0.056862619
Jun-89,0.032530788,0.017094298,0.01269296,0.017797604,0.027437286,0.028592393,0.034209267,0.038193296,0.040453274,0.046090145
Jul-89,0.041548356,0.009586564,0.005556189,0.012400858,0.018790427,0.020455258,0.02459987,0.034431859,-0.165497356,-0.309570963
Aug-89,-0.011600618,-0.020510038,-0.029313522,-0.029165026,-0.020313117,-0.01668337,-0.006929206,-0.002362384,0.014775669,0.056971076
Sep-89,0.009886484,-0.011750022,-0.013094841,-0.005043053,-0.001176932,0.000855023,0.006640671,0.009366123,0.021368343,0.043945895
Oct-89,0.037085458,0.004706055,0.01281535,0.0187686,0.02039898,0.020235445,0.024538151,0.02875667,0.032051212,0.051052181
Nov-89,0.02914153,-0.016069229,-0.008909675,0.001864798,0.003493701,0.007142087,0.010374136,0.01362072,0.023154438,0.06034133
Dec-89,0.023227818,-0.020531455,-0.014460981,-0.004690369,-0.00067888,-0.002281835,0.005104879,0.009614603,0.019810925,0.068369906
Jan-90,0.021661242,-0.040749056,-0.043333455,-0.024757206,-0.018135018,-0.022474759,-0.016418642,-0.006398493,0.00862703,0.050887952
Feb-90,0.026462821,-0.024702521,-0.022802895,-0.005356843,-0.001332928,-0.003640901,-0.000231136,0.007738016,0.015567852,0.055124969
Mar-90,0.030506346,-0.030502555,-0.040654946,-0.019168796,-0.005449763,-0.005373557,-0.004189876,0.005254831,0.015473868,0.06678978
Apr-90,0.015204162,-0.037363587,-0.0601297,-0.039769035,-0.018100742,-0.018272507,-0.017343987,-0.002443502,0.04510447,0.118573061
May-90,0.092855261,-0.004258837,0.003004218,0.018241287,0.022729252,0.027123615,0.04235115,0.055645149,0.05737682,0.050346988
Jun-90,0.012477008,-0.012913244,-0.016987213,0.001267341,0.009893592,0.012881585,0.014067836,0.020626328,0.025282438,0.056081568
Jul-90,0.010442321,-0.017442441,-0.012781342,-0.013913856,0.002253424,0.003232439,0.007861122,0.01045429,0.016684257,0.053915322
Aug-90,-0.008182892,-0.039331233,-0.037035028,-0.058160642,-0.031764724,-0.028328215,-0.025697798,-0.021628185,-0.014823537,0.01463971
Sep-90,0.00956917,-0.017332863,-0.021115753,-0.017598993,-0.000442248,0.003115316,0.00368042,0.006360313,0.014344384,-0.000838957
Oct-90,0.010482311,-0.018150742,-0.015711443,-0.001834605,0.003495396,0.007501075,0.005787366,0.004710044,0.00660422,0.017201416
Nov-90,0.04160563,-0.004787814,0.007194618,0.01652157,0.020777815,0.02366904,0.02065635,0.022659985,0.023157583,0.076291541
Dec-90,0.026175381,-0.017664511,-0.012583507,0.0047104,0.011466719,0.012441943,0.017576595,0.022131564,0.0293291,0.0705064
Jan-91,0.044256713,-0.017443631,-0.01503546,0.006218802,0.012403064,0.017674339,0.016560315,0.01854232,0.011536289,0.052137081
Feb-91,0.058959322,-0.01124058,-0.013020433,-0.007689751,0.012706079,0.01779886,0.022535221,0.030222688,0.046741557,0.125081687
Mar-91,0.059468712,-0.016351102,-0.017836738,-0.018661013,0.00287679,0.012205648,0.012239933,0.019379393,0.030121871,0.104922036
Apr-91,0.056716773,-0.015016642,-0.01154448,-0.011081982,0.00455414,0.01240355,0.013699662,0.019840414,0.025578047,0.084960758
May-91,0.067380018,-0.018374646,-0.019994644,-0.020557098,-0.002180509,0.006598022,0.005810738,0.014916545,0.024439801,0.060687917
Jun-91,0.032321592,-0.02620384,-0.026831614,-0.031164558,-0.011443835,-3.09E-05,0.000861719,0.003686451,0.013119669,0.050521857
Jul-91,0.080382063,-0.006291887,-0.007700109,-0.006805746,0.001663182,0.011927025,0.015868875,0.018928998,0.023281443,0.057505102
Aug-91,0.097433586,0.006448786,0.009015814,0.010349312,0.01776214,0.024036611,0.024895678,0.026716366,0.028905963,0.061687222
Sep-91,0.089449964,0.007002385,0.00707873,0.012125842,0.016165417,0.023185212,0.023397773,0.027416665,0.030510396,0.05401451
Oct-91,0.090740682,0.003805805,-0.007173696,-0.008077487,-0.003011537,0.003232776,0.011924597,0.016912686,0.018804859,0.058374623
Nov-91,0.089312968,0.007192545,-0.002366751,-0.004962072,-0.003042754,0.00417794,0.013601782,0.018249262,0.025411932,0.053373996
Dec-91,0.100138941,0.026648705,0.028234531,0.03308003,0.039019408,0.038893692,0.039567506,0.037181008,0.037508049,0.062483499
Jan-92,0.087482136,-0.01153714,-0.032968809,-0.033803887,-0.03153491,-0.017430239,-0.001850434,0.008583638,0.019914215,0.063028646
Feb-92,0.084829255,0.004055328,-0.004188755,-0.00934068,-0.000295045,0.00975492,0.01399182,0.021909649,0.026100214,0.057159853
Mar-92,0.090269232,-0.009977879,-0.024131174,-0.02187886,-0.020063233,-0.006107093,-0.000979981,0.008705139,0.01647142,0.050651962
Apr-92,0.084217599,0.006324908,-0.004441235,-0.009716285,-0.007838906,-0.006144636,0.009480173,0.018469454,0.022771806,0.051095767
May-92,0.087712903,0.01418632,0.013671891,0.015119455,0.013288857,0.014133141,0.023672006,0.030118698,0.028897513,0.051881471
Jun-92,0.089160956,0.016179058,0.014015059,0.015093138,0.006710009,0.004347506,0.002224277,0.019960337,0.026792516,0.05543337
Jul-92,0.091458674,0.023860229,0.022635893,0.025649374,0.025219517,0.027766893,0.029869503,0.034944005,0.033832081,0.05863404
Aug-92,0.113758366,0.013265054,0.010349873,0.008761176,0.002522499,-3.90E-05,0.004661961,0.016689556,0.025595137,0.058832238
Sep-92,0.056438538,0.020364188,0.019246366,0.018240621,0.012642243,0.007631358,0.0140262,0.023037954,0.037320499,0.054752201
Oct-92,0.0399477,-0.007849015,-0.020561328,-0.018607336,-0.02510531,-0.020208292,-0.001164433,0.010049837,0.029153705,0.053739743
Nov-92,0.007460169,-0.006961771,-0.010960554,-0.006324725,-0.004382505,0.001614445,0.011003573,0.018159684,0.029859353,0.060674217
Dec-92,0.049457763,0.011475729,0.012284649,0.014162402,0.01552129,0.018744722,0.025195213,0.027309103,0.031869233,0.055227186
Jan-93,0.071465575,0.015211872,0.024268054,0.022949473,0.020337557,0.018112415,0.026181373,0.029186217,0.037037524,0.065027887
Feb-93,0.071346569,0.014941045,0.024692268,0.02528836,0.026493805,0.024024375,0.0296145,0.028493669,0.036679526,0.060295414
Mar-93,0.076079672,0.005823361,0.006967005,0.008390301,0.004271932,-0.003201415,0.01056778,0.021655998,0.032854515,0.054130694
Apr-93,0.036390285,0.01047675,0.013108916,0.013190843,0.007058634,0.001394767,0.010805401,0.023007689,0.03271772,0.056716205
May-93,0.089708297,-0.005766283,-0.001982228,0.003708557,0.003093676,-0.001571019,0.008940691,0.017388735,0.030052319,0.053989034
Jun-93,0.1016595,0.009060477,0.023077774,0.028536981,0.031159929,0.029847364,0.029449098,0.028951744,0.034314689,0.05365442
Jul-93,0.059935839,-2.23E-05,0.00369096,0.009967811,0.010017364,0.013449725,0.019564108,0.022948845,0.030255202,0.051328779
Aug-93,0.048264468,0.013159956,0.024489126,0.029381055,0.029905455,0.030789126,0.032418114,0.028016305,0.031424753,0.049601466
Sep-93,0.059589297,0.000936292,0.01273787,0.013206973,0.011856574,0.0029333,0.004810602,0.021428723,0.032696818,0.045721774
Oct-93,0.059484575,0.005428939,0.00217109,0.005463227,0.00245074,0.010480586,0.015355905,0.02159051,0.031836998,0.052368135
Nov-93,0.036316154,-0.004245115,-0.01568226,-0.019250273,-0.026585765,-0.01798513,-0.006409521,0.003869619,0.022319622,0.001220853
Dec-93,0.053152856,0.003458908,0.006198466,0.00010597,-0.00089005,0.001749407,0.012237224,0.015983529,0.027028005,0.049859703
Jan-94,0.058060694,0.006268024,0.014051686,0.014307733,0.015248632,0.01844815,0.025914762,0.025728641,0.033031078,0.054533627
Feb-94,0.045898722,-0.016176452,-0.024578067,-0.029745769,-0.035972719,-0.039287153,-0.023315075,-0.007515933,0.01406154,0.040425743
Mar-94,0.030690719,-0.021962239,-0.04038403,-0.042577277,-0.049271609,-0.046246887,-0.031953934,-0.025754622,-0.004356019,0.013686371
Apr-94,0.029461428,-0.027476645,-0.031301679,-0.022641892,-0.024800639,-0.010746445,-0.004973821,-0.004686451,0.006422899,0.025887974
May-94,0.054783673,-0.021483962,-0.024832788,-0.019170437,-0.024332303,-0.013066534,-0.002131024,-0.003396187,0.007376648,0.029927368
Jun-94,0.009592763,-0.019778858,-0.027247748,-0.019960928,-0.025776849,-0.006886266,-0.002333324,-0.000128176,0.011321045,0.030238772
Jul-94,0.019553259,-0.00821638,-0.000166292,0.006579954,0.007837055,0.017838687,0.021425979,0.027632209,0.029725261,0.030535721
Aug-94,0.01085601,-0.019647861,-0.01938518,-0.011067813,-0.016784885,-0.020390101,-0.001958812,-0.00015381,0.013081831,0.02872488
Sep-94,-0.002477488,-0.036183914,-0.040331061,-0.036620582,-0.04411506,-0.027482535,-0.022298858,-0.020349922,-0.00402488,0.023274125
Oct-94,-0.001016196,-0.030728227,-0.028802845,-0.027337454,-0.023475648,-0.00854859,-0.005601888,-0.004745998,0.006403733,0.022966816
Nov-94,-0.010025852,-0.042115217,-0.032395174,-0.016629074,-0.011631389,-0.00853264,-0.006604695,-0.002151006,0.004106413,0.007472826
Dec-94,-0.006502583,-0.031660911,-0.025925404,-0.010062968,-0.003141553,0.000135018,0.003137687,0.006223514,0.014337262,0.028666811
Jan-95,0.002521144,-0.016357182,-0.010341491,-0.008130806,0.005648806,0.012868475,0.016286258,0.01883518,0.022902684,0.029076248
Feb-95,0.004636712,-0.004616593,0.001109353,0.006189669,0.005968495,0.013022319,0.022301883,0.026129965,0.030120944,0.045711481
Mar-95,-0.000453027,-0.019288328,-0.015562162,-0.011343817,-0.006428056,0.000404888,0.006382648,0.008885826,0.015741602,0.031946559
Apr-95,0.002822401,-0.010755974,-0.007200155,-0.005292966,0.004439903,0.008204456,0.014921282,0.017362478,0.022738891,0.042652524
May-95,0.026615895,0.017565396,0.02962792,0.037556748,0.04062472,0.043891369,0.04658139,0.044721269,0.040011159,0.04287416
Jun-95,0.003146923,-0.007054399,-0.00297487,-0.004288467,0.002976079,0.008231383,0.012998152,0.014695279,0.021531029,0.03652738
Jul-95,0.007792386,-0.015349429,-0.018326605,-0.017695739,-0.018740009,-0.008365109,-0.003471553,0.001687255,0.012468616,0.041872112
Aug-95,0.005492443,-0.004852644,0.000141914,0.004176119,0.005678504,0.012842077,0.015966285,0.01821479,0.020771992,0.031504105
Sep-95,0.00522029,-0.005884177,-0.002893256,0.00176682,0.006207444,0.011163478,0.01414221,0.015888466,0.019885326,0.037458858
Oct-95,0.009730846,-0.001679179,0.005313998,0.005117624,0.011492782,0.016366804,0.017011048,0.01923571,0.019886428,0.032387492
Nov-95,0.009107754,0.000100059,0.007791108,0.00637572,0.016962987,0.019588994,0.019902603,0.022139989,0.025651928,0.040734843
Dec-95,0.015689384,0.000381974,0.007346422,0.007840906,0.016216978,0.018323373,0.0195943,0.021132854,0.025028769,0.044980479
Jan-96,0.019413034,0.000446071,0.000949052,-0.003694459,-0.003231824,0.00578652,0.010412738,0.013830164,0.021058486,0.0489456
Feb-96,0.00710969,-0.026789522,-0.033738363,-0.039118281,-0.031159901,-0.021414097,-0.015291202,-0.010279817,0.003956503,0.035178804
Mar-96,0.006281952,-0.019239036,-0.020899327,-0.01837705,-0.018611034,-0.014854818,-0.007920311,-0.002157235,0.005364138,0.03287371
Apr-96,0.001678547,-0.017387701,-0.021444283,-0.013782065,-0.015576904,-0.019739339,-0.01143018,-0.006649349,0.00174371,0.028861435
May-96,0.000767979,-0.01797044,-0.014558656,-0.01412565,-0.01330385,-0.007080804,-0.002940228,7.79E-05,0.006992762,0.030148192
Jun-96,0.008242098,-0.007020754,-0.002668803,-0.00069939,0.003606828,0.007531784,0.011483325,0.015519782,0.020505278,0.026269237
Jul-96,0.002480896,-0.014042198,-0.012219842,-0.015483488,-0.006766372,-0.004047644,0.000967791,0.003385364,0.00833058,0.025792525
Aug-96,0.004788666,-0.012841548,-0.016097181,-0.021241117,-0.013440658,-0.00631498,-0.001492073,-0.001906414,0.005463483,0.037612413
Sep-96,0.012329216,-0.002492557,0.003397755,0.00533294,0.006971779,0.01337213,0.018176444,0.022314348,0.026161918,0.035568274
Oct-96,0.019643158,0.003549429,0.011043289,0.013809761,0.01615636,0.021604605,0.025308295,0.026851232,0.029048277,0.027932176
Nov-96,0.014494845,0.002756719,0.008853686,0.01065262,0.014287921,0.018435357,0.02146202,0.022757528,0.024873919,0.037130888
Dec-96,0.00435603,-0.016146731,-0.025496936,-0.027620869,-0.015679386,-0.012755662,-0.010119651,-0.007906491,0.002228232,0.031543467
Jan-97,0.004829132,-0.010111331,-0.008161711,-0.013325495,-0.012541445,-0.002357032,0.001376132,0.004413873,0.014902664,0.035237172
Feb-97,0.009429194,-0.008450666,-0.011289018,-0.009624371,-0.00507389,0.001815686,0.005025577,0.008106911,0.019237813,0.036999972
Mar-97,0.001566976,-0.019067108,-0.026457951,-0.021224316,-0.023331227,-0.019733863,-0.016632963,-0.013497284,-0.004497294,0.011083028
Apr-97,0.013352139,-0.004375176,-0.002219326,0.002203346,0.003214951,0.007474166,0.015418686,0.019564699,0.026014223,0.034984478
May-97,0.017227406,-0.005229845,-0.005968967,-0.004247128,-0.002089692,0.003756914,0.008326891,0.012518299,0.018428316,0.034530411
Jun-97,0.019063777,-0.003667883,-0.00162164,0.002587227,0.003721837,0.007920683,0.013536642,0.016910596,0.021301186,0.029105717
Jul-97,0.031788258,0.013908057,0.017679988,0.020025637,0.023851468,0.029678591,0.033563117,0.032064943,0.028063594,0.038679405
Aug-97,0.005396372,-0.022831289,-0.018212441,-0.014749811,-0.018026917,-0.014987081,-0.011741497,-0.006893686,0.002731174,0.02435691
Sep-97,0.019967318,5.37E-06,0.005166872,0.006375457,0.011344003,0.01693317,0.019742445,0.020115668,0.017344764,0.038997623
Oct-97,0.021629703,0.00072562,0.005548626,0.008614451,0.012936324,0.015437573,0.015136335,0.016422188,0.017128408,0.020170172
Nov-97,0.00984995,-0.012040827,-0.004376083,0.004628902,0.007529963,0.006979921,0.008156711,0.011000057,0.017573129,0.031064874
Dec-97,0.01366768,-0.007621516,0.000350363,0.010699832,0.013492951,0.015389185,0.016005932,0.017085206,0.020635465,0.026226514
Jan-98,0.020681982,-0.001302232,0.006242769,0.015086158,0.019366319,0.018107901,0.018047192,0.018390637,0.024379664,0.040822882
Feb-98,0.003307593,-0.014441029,-0.006358353,0.001884645,0.004939884,0.004270674,0.006666509,0.009812701,0.014444003,0.035749248
Mar-98,0.011273941,-0.010698334,-0.003535023,0.002286566,0.008276124,0.007534872,0.010099174,0.012903892,0.018724087,0.035044473
May-98,-0.059482665,-0.043225744,-0.040959747,-0.042204006,-0.045538299,-0.041286979,-0.041533521,-0.038325244,-0.039764896,-0.046230039
Jun-98,-0.047179018,-0.034393198,-0.034198032,-0.036556186,-0.032410508,-0.040723103,-0.029232991,-0.028983959,-0.034410691,-0.043308149
Jul-98,-0.041461657,-0.037461744,-0.032329775,-0.036112288,-0.035195552,-0.035928589,-0.024959574,-0.057185502,-0.038521081,-0.044432339
Aug-98,-0.049047076,-0.035275386,-0.039629917,-0.038956758,-0.035974694,-0.038708557,-0.038923448,-0.040878562,-0.045263259,-0.071166734
Sep-98,-0.060792232,-0.024743557,-0.021832306,-0.039723209,-0.02849122,-0.032163996,-0.045390593,-0.048419848,-0.058397343,-0.078157427
Oct-98,-0.044788614,-0.025822054,-0.022042808,-0.025518438,-0.0266619,-0.031902907,-0.029597995,-0.024709426,-0.024550891,-0.057875094
Nov-98,-0.019817288,-0.036175011,-0.03124048,-0.027730617,-0.014795054,-0.024517522,-0.037302418,-0.065266031,-0.044063833,-0.025031734
Dec-98,-0.019837412,-0.028635694,-0.021391189,-0.025860958,-0.029724974,-0.026858567,-0.034657835,-0.025176012,-0.032270815,-0.032913861
Jan-99,-0.033281138,-0.03026386,-0.024731526,-0.024985882,-0.022422033,-0.021164382,-0.015739083,-0.018336048,-0.026777599,-0.040244129
Feb-99,-0.063380638,-0.046376255,-0.046281744,-0.038900326,-0.043105027,-0.035650037,-0.042075247,-0.03684846,-0.033263312,-0.04594397
Mar-99,-0.0522722,-0.050584675,-0.051419797,-0.046179093,-0.052180896,-0.043890387,-0.048277774,-0.049958556,-0.043239074,-0.020599951
Apr-99,-0.037446209,-0.041563984,-0.041439969,-0.036900417,-0.031538345,-0.035938204,-0.040109211,-0.029588694,-0.026422388,-0.011018868
May-99,-0.049153753,-0.063035459,-0.061603197,-0.061449999,-0.054309156,-0.050473519,-0.05467538,-0.050790691,-0.042481948,-0.045654961
Jun-99,-0.061827875,-0.070280296,-0.074333996,-0.075091198,-0.058823188,-0.072716454,-0.070056596,-0.064221048,-0.065192121,-0.051245937
Jul-99,-0.053796521,-0.057674697,-0.052301694,-0.049842722,-0.050117528,-0.055302439,-0.052948335,-0.049858036,-0.047519043,-0.035559029
Aug-99,-0.073130589,-0.068189731,-0.067052251,-0.069687519,-0.068983559,-0.065287514,-0.058430038,-0.061580766,-0.058923346,-0.066103018
Sep-99,-0.059049963,-0.059565389,-0.066148772,-0.058629109,-0.062551756,-0.056672552,-0.059607317,-0.030552366,-0.077921326,-0.045345996
Oct-99,-0.055539826,-0.059462938,-0.053714136,-0.055486701,-0.049700902,-0.051720748,-0.051557195,-0.055995778,-0.053052671,-0.046787553
Nov-99,-0.034681275,-0.051974052,-0.057664445,-0.043373718,-0.045789344,-0.045946709,-0.042687062,-0.03508134,-0.038959139,-0.034386083
Dec-99,-0.050402261,-0.054810286,-0.052023352,-0.05450431,-0.049781923,-0.054394006,-0.055150138,-0.046396005,-0.04815271,-0.04361946
Jan-00,-0.046137703,-0.047491799,-0.060525734,-0.059107077,-0.058387242,-0.059478226,-0.058280611,-0.054475026,-0.059901284,-0.048572972
Feb-00,-0.062308621,-0.062119319,-0.060911715,-0.062412612,-0.05247828,-0.062722502,-0.049760389,-0.058036881,-0.050185177,-0.045504163
Mar-00,-0.05015511,-0.054171096,-0.05531218,-0.056834823,-0.059784429,-0.065759332,-0.05940458,-0.052643048,-0.055007084,-0.042926373
Apr-00,-0.076238616,-0.056902397,-0.053886737,-0.055313495,-0.057343575,-0.052831894,-0.059668894,-0.051498049,-0.062637508,-0.056470784
May-00,-0.055885026,-0.078600416,-0.075447486,-0.071478239,-0.077012153,-0.081978315,-0.075869241,-0.076313434,-0.072966891,-0.078803313
Jun-00,-0.045886036,-0.03188581,-0.032226881,-0.03602291,-0.029157398,-0.03137238,-0.030664271,-0.030973731,-0.016114886,-0.048151602
Jul-00,-0.040917035,-0.046196852,-0.043563251,-0.04302607,-0.047013762,-0.042520823,-0.033383623,-0.045668899,-0.040220989,-0.045806988
Aug-00,-0.030613105,-0.043093,-0.039515591,-0.037013105,-0.04162991,-0.03994557,-0.036578105,-0.03415721,-0.025660988,-0.014802324
Sep-00,-0.057945929,-0.047733782,-0.039638071,-0.047463632,-0.029607372,-0.026227345,-0.040705653,-0.032436898,-0.038937997,-0.049257579
Oct-00,-0.041394741,-0.051616327,-0.031366896,-0.045153492,-0.05113464,-0.048001446,-0.056935362,-0.052664967,-0.033591737,-0.073674906
Nov-00,-0.025227067,-0.0528312,-0.033149843,-0.032926343,-0.043966366,-0.054420204,-0.045224349,-0.035515289,-0.029141238,-0.053062895
Dec-00,-0.038225319,-0.026791942,-0.015681393,-0.033028289,-0.016839397,-0.011957248,-0.020609961,-0.025601162,-0.030212789,-0.019862282
Jan-01,-0.003951848,0.002582812,0.002217062,-0.007062684,0.013995451,-0.006201164,0.008240708,0.007994062,0.012077194,0.015218764
Feb-01,-0.024488523,-0.019082733,-0.008131432,-0.0071565,-0.007642079,-0.005747685,-0.006859742,-0.019053705,-0.005081184,-0.017334432
Mar-01,-0.020704314,-0.014336825,-0.004521347,-0.014938657,-0.001632988,-0.005578698,-0.009760402,0.004101558,-0.014466057,-0.019035631
Apr-01,-0.037122524,-0.034255815,-0.042363702,-0.031892712,-0.026213454,-0.018164428,-0.027929201,-0.028800554,-0.017451583,-0.050373315
May-01,-0.034886403,-0.019225071,-0.017510728,-0.018145507,-0.02245561,-0.022817476,-0.023656466,-0.021862948,-0.026385689,-0.061462628
Jun-01,-0.031963905,-0.00812181,-0.029756523,-0.022733755,-0.020134569,-0.019125014,-0.024155364,-0.008260122,-0.023120815,0.008177594
Jul-01,-0.030960838,-0.023852985,-0.027674299,-0.01806472,-0.019370784,-0.028561376,-0.007813272,-0.021763177,-0.002105434,-0.036888753
Aug-01,-0.033193793,-0.020481549,-0.015080982,-0.010360824,-0.011034919,-0.008966124,-0.014249877,-0.007040358,-0.010003064,-0.026637645
Sep-01,-0.06130142,-0.021701191,-0.024727622,-0.028137696,-0.022274395,-0.024572193,-0.022662904,-0.017965463,-0.017580177,-0.033836156
Oct-01,-0.024088423,-0.009651252,-0.009267779,-0.022331496,-0.004083986,-0.010562467,-0.00989501,-0.011676339,-0.012120464,-0.027052534
Nov-01,-0.029265519,-0.03996328,-0.027548291,-0.019576618,-0.02754261,-0.016187967,-0.025107316,-0.01077303,-0.012921254,0.000894983
Dec-01,-0.048195601,-0.039400986,-0.026335014,-0.041779411,-0.033346061,-0.038441906,-0.035293371,-0.028416034,-0.029812846,-0.021077324
Jan-02,-0.035064468,-0.023663901,-0.028399767,-0.021009034,-0.020476284,-0.011701461,-0.033976103,-0.012481844,-0.017308484,-0.018378806
Feb-02,-0.035443202,0.019665894,-0.028858024,-0.022443524,0.027825599,-0.02447327,-0.019647754,-0.020082261,-0.015166469,-0.025064542
Mar-02,-0.040986915,-0.034831351,-0.042886457,-0.04127941,-0.043716491,-0.039919717,-0.032888591,-0.029882926,-0.022032607,-0.009956104
Apr-02,-0.038814743,-0.026533948,-0.025140145,-0.027169888,-0.014775197,-0.019735005,-0.024009073,-0.024457646,-0.008635101,-0.005727115
May-02,-0.028483267,-0.03830066,-0.033324798,-0.026805058,-0.027712465,-0.021383628,-0.025535472,0.032403515,-0.019780005,-0.013857413
Jun-02,-0.021050718,-0.021683882,-0.032469646,-0.017658152,-0.017603064,-0.015469586,-0.017581904,-0.020753493,-0.014407238,-0.050902635
Jul-02,0.050456753,0.040897472,0.035317572,0.03468983,0.025153707,0.020299351,0.010567302,0.00595007,-0.016481665,-0.142149605
Aug-02,0.051971657,0.047377,0.042174163,0.044237449,0.044666068,0.044251374,0.045991858,0.070555155,0.070620299,0.11861003
Sep-02,0.048088986,0.054140525,0.050395799,0.046891113,0.044650344,0.041447802,0.033906038,0.037901851,0.035279161,0.021471677
Oct-02,0.035295908,0.017935281,0.022762302,0.021954064,0.015315532,0.020286612,0.026323412,0.035155283,0.046839383,0.065360115
Nov-02,0.033763148,0.027887171,0.031595113,0.033149267,0.028091606,0.048512421,0.08142881,0.077415644,0.123426524,0.203639397
Dec-02,0.049130207,0.048801853,0.049059781,0.045117609,0.04235221,0.043092012,0.043763806,0.049294832,0.062049661,0.106569042
Jan-03,0.035934025,0.030466199,0.029560714,0.033281316,0.030059581,0.036678513,0.039068095,0.051536488,0.082999807,0.136673399
Feb-03,0.044369934,0.042022359,0.042488869,0.041204144,0.042572325,0.038928716,0.041757939,0.04792284,0.06220596,0.09414808
Mar-03,0.042560657,0.029350841,0.025520524,0.026235897,0.031234449,0.030319058,0.044164895,0.053741815,0.070652117,0.113030719
Apr-03,0.038380229,0.033252038,0.03534466,0.040725344,0.037541268,0.042227859,0.04702494,0.069655486,0.094768734,0.194534637
May-03,0.047452864,0.055835446,0.054556947,0.056348396,0.055565106,0.054065981,0.047102361,0.046854858,0.058861135,0.102701688
Jun-03,0.041002688,0.031737132,0.028339095,0.029175842,0.031581825,0.030969962,0.039641069,0.051938031,0.067967636,0.125258515
Jul-03,0.031016194,0.005569912,-0.016972712,-0.021515175,-0.021193483,-0.016146404,0.001505633,0.016006988,0.035268917,0.06614574
Aug-03,0.031163304,0.022629779,0.019226121,0.019636952,0.017015183,0.014916185,0.023343421,0.028771245,0.045241688,0.070354446
Sep-03,0.043093581,0.049201206,0.048903008,0.050313671,0.053972713,0.04808142,0.045198494,0.057955861,0.058778351,0.096174987
Oct-03,0.032698217,0.016972256,0.013284648,0.011840606,0.011876573,0.015304543,0.022544284,0.039559819,0.053512504,0.084249054
Nov-03,0.031601918,0.030100297,0.02784752,0.027557512,0.026693157,0.026862502,0.031149554,0.040340866,0.045578721,0.077832431
Dec-03,0.039286358,0.0295744,0.024312412,0.022917325,0.023835484,0.023630116,0.026634817,0.038377599,0.043012358,0.07412237
Jan-04,0.041544351,0.033672173,0.029170206,0.029803667,0.030708996,0.032473671,0.031337258,0.035711271,0.04439588,0.081886888
Feb-04,0.036304984,0.036333346,0.033409494,0.031608744,0.030829216,0.02990531,0.031390373,0.030825881,0.032101456,0.058561023
Mar-04,0.036376564,0.035217373,0.033050277,0.032550401,0.028389447,0.031267499,0.033754504,0.038955402,0.044375778,0.063052847
Apr-04,0.015095918,-0.002083388,-0.011367957,-0.010286909,-0.015658923,-0.013455973,0.000880371,0.006890574,0.030783004,0.055356512
May-04,0.028032004,0.016967929,0.010548139,0.009705592,0.004066576,0.001269853,0.0078149,0.005036156,0.010329825,0.030172713
Jun-04,0.029638423,0.019334667,0.017308977,0.017231017,0.015982424,0.016299069,0.018032662,0.033494442,0.039106432,0.072811573
Jul-04,0.026326022,0.029056318,0.026312064,0.028127299,0.026451314,0.026708243,0.031617899,0.034427342,0.032866455,0.051969731
Aug-04,0.030848798,0.036489098,0.038333268,0.039189819,0.039688867,0.04382988,0.039346584,0.045412189,0.036154641,0.056874353
Sep-04,0.031771991,0.026039617,0.024671758,0.025166132,0.024321633,0.027721514,0.031863126,0.037625044,0.046668134,0.055247671
Oct-04,0.026932472,0.025864503,0.024635423,0.024550388,0.024411787,0.017524468,0.026764684,0.034350056,0.049597309,0.080093957
Nov-04,0.021513595,0.010885659,0.009296037,0.0086514,0.007342177,0.009116651,0.014649506,0.022608015,0.030062758,0.075632803
Dec-04,0.01580252,0.024339969,0.023511319,0.023832926,0.022473219,0.023791333,0.029323779,0.026596727,0.029721362,0.072735938
Jan-05,0.013335863,0.019538335,0.02136832,0.022858512,0.024704717,0.027190697,0.027992084,0.025633415,0.023796308,0.034454368
Feb-05,0.012135085,0.012282226,0.012713041,0.011554267,0.011176046,0.01539093,0.021633005,0.030408537,0.038894925,0.053748542
Mar-05,-0.001640475,0.007245607,0.002089683,-0.000355162,-0.005220853,-0.005474612,-0.00786101,-0.007081697,-0.003237262,0.012893687
Apr-05,0.013357655,0.024807519,0.029097444,0.029929662,0.029929762,0.031647659,0.024929538,0.022982624,0.022540429,0.008940816
May-05,0.013251414,0.020049016,0.023746771,0.022435746,0.024411016,0.025785022,0.032062736,0.037179864,0.046130467,0.066737375
Jun-05,0.009512431,0.018111251,0.021839048,0.023901029,0.022835286,0.026262548,0.031298138,0.036873447,0.044941069,0.101707407
